arm,round,task_id,task_type,reward,outcome,overlong,masked,kill_reason,termination,agent_turns,response_tokens,infra_error
binary,1,29,write,0.0,0.0,0,0,,user_stop,12,9310,0
binary,1,39,write,1.0,1.0,0,0,,user_stop,19,10588,0
binary,1,24,write,0.0,0.0,1,0,,max_steps,20,8485,0
binary,1,42,write,0.0,0.0,0,0,,user_stop,18,10858,0
binary,1,44,write,0.0,0.0,1,0,,max_steps,20,10738,0
binary,1,33,write,0.0,0.0,1,0,,max_steps,20,11250,0
binary,1,24,write,0.0,0.0,1,0,,max_steps,20,10284,0
binary,1,42,write,0.0,0.0,0,0,,user_stop,19,12335,0
binary,1,34,none,1.0,1.0,0,0,,user_stop,13,9531,0
binary,1,23,write,0.0,0.0,1,0,budget,max_steps,15,16665,0
binary,1,29,write,0.0,0.0,0,0,,user_stop,14,14847,0
binary,1,24,write,0.0,0.0,1,0,,max_steps,20,10343,0
binary,1,33,write,0.0,0.0,1,0,,max_steps,20,10009,0
binary,1,33,write,0.0,0.0,0,0,,user_stop,19,12040,0
binary,1,39,write,0.0,0.0,0,0,,user_stop,16,11810,0
binary,1,34,none,1.0,1.0,0,0,,user_stop,14,10706,0
binary,1,7,write,0.0,0.0,0,0,,user_stop,17,11421,0
binary,1,42,write,0.0,0.0,1,0,,max_steps,20,13298,0
binary,1,4,read,0.0,0.0,0,0,,user_stop,17,10152,0
binary,1,14,write,1.0,1.0,0,0,,user_stop,16,12479,0
binary,1,34,none,1.0,1.0,0,0,,user_stop,14,8900,0
binary,1,14,write,0.0,0.0,1,0,budget,max_steps,16,16521,0
binary,1,29,write,0.0,0.0,1,0,budget,max_steps,12,16456,0
binary,1,42,write,0.0,0.0,1,0,,max_steps,20,14483,0
binary,1,23,write,0.0,0.0,1,0,budget,max_steps,15,16448,0
binary,1,23,write,1.0,1.0,0,0,,user_stop,17,16198,0
binary,1,33,write,0.0,0.0,1,0,,max_steps,20,11955,0
binary,1,33,write,0.0,0.0,1,0,,max_steps,20,11690,0
binary,1,23,write,0.0,0.0,1,0,budget,max_steps,19,16448,0
binary,1,14,write,0.0,0.0,1,0,budget,max_steps,17,16688,0
binary,1,14,write,0.0,0.0,0,0,,user_stop,16,13966,0
binary,1,33,write,0.0,0.0,0,0,,user_stop,19,13385,0
binary,1,14,write,0.0,0.0,1,0,,max_steps,20,16384,0
binary,1,23,write,0.0,0.0,1,0,budget,max_steps,18,16446,0
binary,1,23,write,0.0,0.0,1,0,budget,max_steps,17,16448,0
binary,2,47,read,0.0,0.0,0,0,,user_stop,7,2107,0
binary,2,12,write,0.0,0.0,0,0,,user_stop,6,3420,0
binary,2,47,read,0.0,0.0,0,0,,user_stop,7,1522,0
binary,2,3,read,1.0,1.0,0,0,,user_stop,9,2159,0
binary,2,3,read,1.0,1.0,0,0,,user_stop,7,1660,0
binary,2,28,none,1.0,1.0,0,0,,user_stop,6,2035,0
binary,2,19,write,1.0,1.0,0,0,,user_stop,8,2996,0
binary,2,28,none,1.0,1.0,0,0,,user_stop,7,1656,0
binary,2,3,read,1.0,1.0,0,0,,user_stop,9,2263,0
binary,2,3,read,1.0,1.0,0,0,,user_stop,9,1976,0
binary,2,13,read,1.0,1.0,0,0,,user_stop,6,1652,0
binary,2,13,read,1.0,1.0,0,0,,user_stop,5,2014,0
binary,2,19,write,1.0,1.0,0,0,,user_stop,11,3051,0
binary,2,47,read,0.0,0.0,0,0,,user_stop,7,1571,0
binary,2,49,read,1.0,1.0,0,0,,user_stop,6,2555,0
binary,2,3,read,1.0,1.0,0,0,,user_stop,8,2195,0
binary,2,48,read,1.0,1.0,0,0,,user_stop,7,2087,0
binary,2,28,none,1.0,1.0,0,0,,user_stop,7,1490,0
binary,2,3,read,1.0,1.0,0,0,,user_stop,9,2148,0
binary,2,47,read,0.0,0.0,0,0,,user_stop,8,1975,0
binary,2,49,read,1.0,1.0,0,0,,user_stop,7,2315,0
binary,2,7,write,0.0,0.0,0,0,,user_stop,8,3935,0
binary,2,17,write,1.0,1.0,0,0,,user_stop,11,5121,0
binary,2,48,read,1.0,1.0,0,0,,user_stop,5,2119,0
binary,2,13,read,1.0,1.0,0,0,,user_stop,7,2642,0
binary,2,13,read,1.0,1.0,0,0,,user_stop,7,2527,0
binary,2,48,read,1.0,1.0,0,0,,user_stop,7,2498,0
binary,2,4,read,1.0,1.0,0,0,,user_stop,10,4109,0
binary,2,47,read,0.0,0.0,0,0,,user_stop,7,2951,0
binary,2,22,write,0.0,0.0,0,0,,user_stop,13,4773,0
binary,2,48,read,1.0,1.0,0,0,,user_stop,7,2479,0
binary,2,49,read,1.0,1.0,0,0,,user_stop,7,2433,0
binary,2,19,write,1.0,1.0,0,0,,user_stop,11,3264,0
binary,2,4,read,1.0,1.0,0,0,,user_stop,10,3856,0
binary,2,28,none,1.0,1.0,0,0,,user_stop,8,2777,0
binary,2,27,read,1.0,1.0,0,0,,user_stop,18,5745,0
binary,2,28,none,1.0,1.0,0,0,,user_stop,7,2467,0
binary,2,19,write,1.0,1.0,0,0,,user_stop,10,3113,0
binary,2,48,read,1.0,1.0,0,0,,user_stop,7,2727,0
binary,2,49,read,1.0,1.0,0,0,,user_stop,6,2836,0
binary,2,13,read,1.0,1.0,0,0,,user_stop,8,3552,0
binary,2,13,read,1.0,1.0,0,0,,user_stop,9,2950,0
binary,2,12,write,0.0,0.0,0,0,,user_stop,13,4339,0
binary,2,27,read,1.0,1.0,0,0,,user_stop,17,5678,0
binary,2,19,write,1.0,1.0,0,0,,user_stop,11,3567,0
binary,2,22,write,1.0,1.0,0,0,,user_stop,13,5466,0
binary,2,18,write,0.0,0.0,0,0,,user_stop,18,7220,0
binary,2,4,read,1.0,1.0,0,0,,user_stop,11,4097,0
binary,2,17,write,1.0,1.0,0,0,,user_stop,11,6266,0
binary,2,22,write,1.0,1.0,0,0,,user_stop,13,4992,0
binary,2,17,write,1.0,1.0,0,0,,user_stop,12,5021,0
binary,2,24,write,0.0,0.0,1,0,,max_steps,20,5864,0
binary,2,27,read,1.0,1.0,0,0,,user_stop,17,5407,0
binary,2,37,write,1.0,1.0,0,0,,user_stop,11,4992,0
binary,2,27,read,1.0,1.0,0,0,,user_stop,18,6000,0
binary,2,43,read,0.0,0.0,0,0,,user_stop,16,5302,0
binary,2,38,read,1.0,1.0,0,0,,user_stop,8,4235,0
binary,2,2,read,1.0,1.0,0,0,,user_stop,11,3516,0
binary,2,49,read,1.0,1.0,0,0,,user_stop,7,3862,0
binary,2,37,write,1.0,1.0,0,0,,user_stop,11,5499,0
binary,2,22,write,1.0,1.0,0,0,,user_stop,15,7651,0
binary,2,9,read,1.0,1.0,0,0,,user_stop,10,5792,0
binary,2,18,write,0.0,0.0,0,0,,user_stop,18,7243,0
binary,2,38,read,1.0,1.0,0,0,,user_stop,13,4173,0
binary,2,38,read,1.0,1.0,0,0,,user_stop,12,4774,0
binary,2,27,read,1.0,1.0,0,0,,user_stop,17,5645,0
binary,2,43,read,0.0,0.0,0,0,,user_stop,17,5379,0
binary,2,19,write,1.0,1.0,0,0,,user_stop,14,4847,0
binary,2,17,write,1.0,1.0,0,0,,user_stop,12,5554,0
binary,2,17,write,0.0,0.0,0,0,,user_stop,14,5727,0
binary,2,37,write,1.0,1.0,0,0,,user_stop,11,4546,0
binary,2,8,write,1.0,1.0,0,0,,user_stop,14,5795,0
binary,2,32,write,1.0,1.0,0,0,,user_stop,15,5244,0
binary,2,12,write,0.0,0.0,0,0,,user_stop,16,6026,0
binary,2,49,read,1.0,1.0,0,0,,user_stop,11,3475,0
binary,2,4,read,1.0,1.0,0,0,,user_stop,9,2878,0
binary,2,22,write,1.0,1.0,0,0,,user_stop,14,5922,0
binary,2,43,read,0.0,0.0,1,0,,max_steps,20,6003,0
binary,2,37,write,1.0,1.0,0,0,,user_stop,11,5192,0
binary,2,18,write,1.0,1.0,0,0,,user_stop,18,8012,0
binary,2,8,write,1.0,1.0,0,0,,user_stop,12,5979,0
binary,2,48,read,1.0,1.0,0,0,,user_stop,11,4876,0
binary,2,37,write,1.0,1.0,0,0,,user_stop,11,4798,0
binary,2,43,read,0.0,0.0,0,0,,user_stop,13,6231,0
binary,2,38,read,1.0,1.0,0,0,,user_stop,13,4583,0
binary,2,27,read,1.0,1.0,0,0,,user_stop,16,5869,0
binary,2,37,write,1.0,1.0,0,0,,user_stop,12,4934,0
binary,2,42,write,0.0,0.0,0,0,,user_stop,17,7863,0
binary,2,32,write,1.0,1.0,0,0,,user_stop,13,5629,0
binary,2,22,write,1.0,1.0,0,0,,user_stop,16,5898,0
binary,2,2,read,1.0,1.0,0,0,,user_stop,13,4808,0
binary,2,8,write,1.0,1.0,0,0,,user_stop,13,6022,0
binary,2,32,write,1.0,1.0,0,0,,user_stop,11,5493,0
binary,2,9,read,1.0,1.0,0,0,,user_stop,10,6376,0
binary,2,9,read,1.0,1.0,0,0,,user_stop,11,5995,0
binary,2,32,write,1.0,1.0,0,0,,user_stop,12,5504,0
binary,2,2,read,1.0,1.0,0,0,,user_stop,13,5394,0
binary,2,43,read,1.0,1.0,0,0,,user_stop,16,7791,0
binary,2,38,read,1.0,1.0,0,0,,user_stop,12,5325,0
binary,2,39,write,1.0,1.0,0,0,,user_stop,16,7408,0
binary,2,18,write,1.0,1.0,0,0,,user_stop,18,7556,0
binary,2,38,read,0.0,0.0,0,0,,user_stop,13,4826,0
binary,2,7,write,0.0,0.0,0,0,,user_stop,19,8629,0
binary,2,8,write,1.0,1.0,0,0,,user_stop,15,7016,0
binary,2,44,write,0.0,0.0,0,0,,user_stop,12,6613,0
binary,2,32,write,1.0,1.0,0,0,,user_stop,16,6671,0
binary,2,9,read,1.0,1.0,0,0,,user_stop,13,8068,0
binary,2,12,write,1.0,1.0,0,0,,user_stop,14,7516,0
binary,2,7,write,0.0,0.0,0,0,,user_stop,18,8542,0
binary,2,39,write,1.0,1.0,0,0,,user_stop,17,10164,0
binary,2,7,write,0.0,0.0,0,0,,user_stop,18,8421,0
binary,2,2,read,1.0,1.0,0,0,,user_stop,17,5185,0
binary,2,29,write,1.0,1.0,0,0,,user_stop,15,9260,0
binary,2,18,write,1.0,1.0,0,0,,user_stop,17,8231,0
binary,2,8,write,1.0,1.0,0,0,,user_stop,14,6739,0
binary,2,4,read,1.0,1.0,0,0,,user_stop,14,5540,0
binary,2,18,write,1.0,1.0,0,0,,user_stop,18,8250,0
binary,2,9,read,1.0,1.0,0,0,,user_stop,15,6721,0
binary,2,32,write,1.0,1.0,0,0,,user_stop,14,6402,0
binary,2,12,write,1.0,1.0,0,0,,user_stop,13,8537,0
binary,2,2,read,0.0,0.0,1,0,,max_steps,20,7697,0
binary,2,44,write,0.0,0.0,1,0,,max_steps,20,10543,0
binary,2,24,write,0.0,0.0,1,0,,max_steps,20,7571,0
binary,2,17,write,1.0,1.0,0,0,,user_stop,12,7141,0
binary,2,28,none,1.0,1.0,0,0,,user_stop,15,7784,0
binary,2,4,read,1.0,1.0,0,0,,user_stop,12,5844,0
binary,2,39,write,1.0,1.0,0,0,,user_stop,17,8870,0
binary,2,39,write,1.0,1.0,0,0,,user_stop,16,8750,0
binary,2,8,write,1.0,1.0,0,0,,user_stop,14,7648,0
binary,2,43,read,0.0,0.0,0,0,,user_stop,16,6442,0
binary,2,33,write,0.0,0.0,0,0,,user_stop,15,8447,0
binary,2,44,write,0.0,0.0,0,0,,user_stop,13,6084,0
binary,2,39,write,1.0,1.0,0,0,,user_stop,16,10375,0
binary,2,33,write,0.0,0.0,0,0,,user_stop,14,8513,0
binary,2,44,write,0.0,0.0,1,0,,max_steps,20,12075,0
binary,2,7,write,0.0,0.0,1,0,,max_steps,20,9326,0
binary,2,47,read,1.0,1.0,0,0,,user_stop,14,7485,0
binary,2,42,write,0.0,0.0,0,0,,user_stop,18,8377,0
binary,2,9,read,1.0,1.0,0,0,,user_stop,10,7611,0
binary,2,39,write,1.0,1.0,0,0,,user_stop,16,8722,0
binary,2,12,write,0.0,0.0,0,0,,user_stop,15,7677,0
binary,2,14,write,0.0,0.0,0,0,,user_stop,17,14749,0
binary,2,34,none,0.0,0.0,0,0,,user_stop,12,8647,0
binary,2,34,none,0.0,0.0,0,0,,user_stop,14,8457,0
binary,2,29,write,0.0,0.0,0,0,,user_stop,17,13267,0
binary,2,24,write,0.0,0.0,1,0,,max_steps,20,7868,0
binary,2,33,write,1.0,1.0,0,0,,user_stop,17,10987,0
binary,2,42,write,0.0,0.0,0,0,,user_stop,18,8817,0
binary,2,44,write,0.0,0.0,1,0,,max_steps,20,9540,0
binary,2,33,write,0.0,0.0,1,0,,max_steps,20,6681,0
binary,2,24,write,0.0,0.0,1,0,,max_steps,20,13481,0
binary,2,7,write,0.0,0.0,1,0,,max_steps,20,9583,0
binary,2,34,none,1.0,1.0,0,0,,user_stop,13,8080,0
binary,2,42,write,0.0,0.0,1,0,,max_steps,20,13284,0
binary,2,29,write,0.0,0.0,0,0,,user_stop,18,15315,0
binary,2,29,write,0.0,0.0,0,0,,user_stop,16,15832,0
binary,2,29,write,0.0,0.0,1,0,budget,max_steps,19,16456,0
binary,2,33,write,0.0,0.0,0,0,,user_stop,14,9055,0
binary,2,42,write,0.0,0.0,0,0,,user_stop,18,11223,0
binary,2,24,write,0.0,0.0,1,0,,max_steps,20,9931,0
binary,2,2,read,0.0,0.0,1,0,,max_steps,20,8462,0
binary,2,24,write,0.0,0.0,0,0,,user_stop,16,9424,0
binary,2,33,write,0.0,0.0,0,0,,user_stop,14,10965,0
binary,2,23,write,0.0,0.0,1,0,budget,max_steps,15,16725,0
binary,2,23,write,0.0,0.0,1,0,budget,max_steps,17,16456,0
binary,2,42,write,0.0,0.0,1,0,,max_steps,20,12411,0
binary,2,34,none,0.0,0.0,0,0,,user_stop,18,11393,0
binary,2,34,none,1.0,1.0,0,0,,user_stop,13,11586,0
binary,2,29,write,0.0,0.0,1,0,budget,max_steps,14,16708,0
binary,2,14,write,1.0,1.0,0,0,,user_stop,19,16114,0
binary,2,14,write,0.0,0.0,1,0,budget,max_steps,15,16546,0
binary,2,44,write,0.0,0.0,1,0,,max_steps,20,15536,0
binary,2,23,write,1.0,1.0,0,0,,user_stop,17,15396,0
binary,2,34,none,1.0,1.0,0,0,,user_stop,13,12243,0
binary,2,14,write,0.0,0.0,1,0,,max_steps,20,14236,0
binary,2,14,write,0.0,0.0,1,0,,max_steps,20,16384,0
binary,2,23,write,0.0,0.0,0,0,,user_stop,16,14747,0
binary,2,23,write,0.0,0.0,1,0,budget,max_steps,17,16416,0
binary,2,23,write,0.0,0.0,1,0,budget,max_steps,15,16493,0
binary,2,14,write,0.0,0.0,1,0,budget,max_steps,17,16537,0
binary,3,3,read,1.0,1.0,0,0,,user_stop,7,1744,0
binary,3,47,read,0.0,0.0,0,0,,user_stop,7,1810,0
binary,3,48,read,1.0,1.0,0,0,,user_stop,5,1379,0
binary,3,47,read,0.0,0.0,0,0,,user_stop,7,2021,0
binary,3,13,read,1.0,1.0,0,0,,user_stop,7,1982,0
binary,3,48,read,1.0,1.0,0,0,,user_stop,6,1809,0
binary,3,19,write,1.0,1.0,0,0,,user_stop,8,2082,0
binary,3,3,read,1.0,1.0,0,0,,user_stop,9,1941,0
binary,3,49,read,1.0,1.0,0,0,,user_stop,6,1778,0
binary,3,19,write,1.0,1.0,0,0,,user_stop,7,2310,0
binary,3,47,read,0.0,0.0,0,0,,user_stop,7,1915,0
binary,3,28,none,1.0,1.0,0,0,,user_stop,7,1629,0
binary,3,29,write,0.0,0.0,0,0,,user_stop,5,1553,0
binary,3,49,read,1.0,1.0,0,0,,user_stop,6,1840,0
binary,3,3,read,1.0,1.0,0,0,,user_stop,10,2637,0
binary,3,3,read,1.0,1.0,0,0,,user_stop,8,1913,0
binary,3,3,read,1.0,1.0,0,0,,user_stop,9,2134,0
binary,3,19,write,1.0,1.0,0,0,,user_stop,10,3060,0
binary,3,28,none,1.0,1.0,0,0,,user_stop,6,2465,0
binary,3,49,read,1.0,1.0,0,0,,user_stop,5,2416,0
binary,3,47,read,0.0,0.0,0,0,,user_stop,8,2481,0
binary,3,3,read,1.0,1.0,0,0,,user_stop,9,2227,0
binary,3,49,read,1.0,1.0,0,0,,user_stop,7,2250,0
binary,3,19,write,1.0,1.0,0,0,,user_stop,10,3518,0
binary,3,28,none,1.0,1.0,0,0,,user_stop,7,2200,0
binary,3,49,read,1.0,1.0,0,0,,user_stop,8,2602,0
binary,3,19,write,1.0,1.0,0,0,,user_stop,12,3214,0
binary,3,43,read,1.0,1.0,0,0,,user_stop,13,4245,0
binary,3,48,read,1.0,1.0,0,0,,user_stop,7,2772,0
binary,3,13,read,1.0,1.0,0,0,,user_stop,8,2486,0
binary,3,13,read,1.0,1.0,0,0,,user_stop,12,4590,0
binary,3,48,read,1.0,1.0,0,0,,user_stop,7,2204,0
binary,3,48,read,1.0,1.0,0,0,,user_stop,8,2929,0
binary,3,22,write,1.0,1.0,0,0,,user_stop,13,4869,0
binary,3,12,write,0.0,0.0,0,0,,user_stop,9,3749,0
binary,3,43,read,1.0,1.0,0,0,,user_stop,13,4483,0
binary,3,27,read,1.0,1.0,0,0,,user_stop,17,5791,0
binary,3,4,read,1.0,1.0,0,0,,user_stop,10,3843,0
binary,3,13,read,1.0,1.0,0,0,,user_stop,7,2916,0
binary,3,27,read,1.0,1.0,0,0,,user_stop,16,5909,0
binary,3,43,read,1.0,1.0,0,0,,user_stop,11,4832,0
binary,3,22,write,1.0,1.0,0,0,,user_stop,13,4968,0
binary,3,17,write,1.0,1.0,0,0,,user_stop,13,5301,0
binary,3,43,read,1.0,1.0,0,0,,user_stop,11,4786,0
binary,3,43,read,1.0,1.0,0,0,,user_stop,12,4918,0
binary,3,13,read,1.0,1.0,0,0,,user_stop,8,3165,0
binary,3,22,write,1.0,1.0,0,0,,user_stop,14,5598,0
binary,3,27,read,1.0,1.0,0,0,,user_stop,16,5854,0
binary,3,32,write,1.0,1.0,0,0,,user_stop,11,4059,0
binary,3,32,write,0.0,0.0,0,0,,user_stop,11,3715,0
binary,3,43,read,1.0,1.0,0,0,,user_stop,14,5059,0
binary,3,7,write,0.0,0.0,0,0,,user_stop,16,6577,0
binary,3,19,write,1.0,1.0,0,0,,user_stop,9,4303,0
binary,3,22,write,1.0,1.0,0,0,,user_stop,14,5696,0
binary,3,38,read,1.0,1.0,0,0,,user_stop,9,3974,0
binary,3,17,write,0.0,0.0,0,0,,user_stop,11,5669,0
binary,3,2,read,1.0,1.0,0,0,,user_stop,12,4104,0
binary,3,27,read,1.0,1.0,0,0,,user_stop,17,5954,0
binary,3,38,read,1.0,1.0,0,0,,user_stop,13,4041,0
binary,3,22,write,0.0,0.0,0,0,,user_stop,14,5579,0
binary,3,22,write,1.0,1.0,0,0,,user_stop,13,5654,0
binary,3,32,write,1.0,1.0,0,0,,user_stop,11,4500,0
binary,3,38,read,1.0,1.0,0,0,,user_stop,12,3650,0
binary,3,37,write,1.0,1.0,0,0,,user_stop,10,4794,0
binary,3,37,write,1.0,1.0,0,0,,user_stop,11,5145,0
binary,3,27,read,1.0,1.0,0,0,,user_stop,17,6313,0
binary,3,32,write,1.0,1.0,0,0,,user_stop,12,5347,0
binary,3,17,write,1.0,1.0,0,0,,user_stop,13,5828,0
binary,3,8,write,1.0,1.0,0,0,,user_stop,12,5691,0
binary,3,17,write,1.0,1.0,0,0,,user_stop,12,5863,0
binary,3,4,read,1.0,1.0,0,0,,user_stop,12,4836,0
binary,3,37,write,1.0,1.0,0,0,,user_stop,11,5340,0
binary,3,32,write,1.0,1.0,0,0,,user_stop,10,4838,0
binary,3,18,write,1.0,1.0,0,0,,user_stop,17,7727,0
binary,3,47,read,1.0,1.0,0,0,,user_stop,10,3488,0
binary,3,18,write,1.0,1.0,0,0,,user_stop,16,7345,0
binary,3,39,write,1.0,1.0,0,0,,user_stop,16,8113,0
binary,3,8,write,1.0,1.0,0,0,,user_stop,13,6021,0
binary,3,18,write,1.0,1.0,0,0,,user_stop,16,7526,0
binary,3,39,write,1.0,1.0,0,0,,user_stop,15,7899,0
binary,3,18,write,1.0,1.0,0,0,,user_stop,18,7844,0
binary,3,37,write,1.0,1.0,0,0,,user_stop,12,5611,0
binary,3,17,write,1.0,1.0,0,0,,user_stop,12,6654,0
binary,3,9,read,1.0,1.0,0,0,,user_stop,12,6960,0
binary,3,49,read,1.0,1.0,0,0,,user_stop,7,4588,0
binary,3,8,write,1.0,1.0,0,0,,user_stop,12,6200,0
binary,3,8,write,1.0,1.0,0,0,,user_stop,15,7122,0
binary,3,8,write,1.0,1.0,0,0,,user_stop,12,6690,0
binary,3,17,write,1.0,1.0,0,0,,user_stop,14,6823,0
binary,3,39,write,1.0,1.0,0,0,,user_stop,16,8429,0
binary,3,39,write,1.0,1.0,0,0,,user_stop,19,7734,0
binary,3,4,read,1.0,1.0,0,0,,user_stop,11,5120,0
binary,3,7,write,0.0,0.0,0,0,,user_stop,18,7924,0
binary,3,9,read,1.0,1.0,0,0,,user_stop,12,7164,0
binary,3,9,read,1.0,1.0,0,0,,user_stop,12,7015,0
binary,3,27,read,1.0,1.0,0,0,,user_stop,17,6496,0
binary,3,37,write,1.0,1.0,0,0,,user_stop,13,5951,0
binary,3,8,write,1.0,1.0,0,0,,user_stop,12,7208,0
binary,3,44,write,0.0,0.0,1,0,,max_steps,20,10800,0
binary,3,37,write,1.0,1.0,0,0,,user_stop,14,8091,0
binary,3,4,read,1.0,1.0,0,0,,user_stop,12,5231,0
binary,3,38,read,1.0,1.0,0,0,,user_stop,9,5261,0
binary,3,18,write,1.0,1.0,0,0,,user_stop,18,7877,0
binary,3,12,write,0.0,0.0,0,0,,user_stop,11,5578,0
binary,3,39,write,1.0,1.0,0,0,,user_stop,17,8566,0
binary,3,39,write,1.0,1.0,0,0,,user_stop,16,8742,0
binary,3,13,read,1.0,1.0,0,0,,user_stop,10,4410,0
binary,3,38,read,1.0,1.0,0,0,,user_stop,15,5679,0
binary,3,2,read,1.0,1.0,0,0,,user_stop,15,6248,0
binary,3,7,write,0.0,0.0,0,0,,user_stop,18,8601,0
binary,3,44,write,0.0,0.0,1,0,,max_steps,20,10170,0
binary,3,12,write,0.0,0.0,0,0,,user_stop,14,6711,0
binary,3,18,write,0.0,0.0,0,0,,user_stop,19,8009,0
binary,3,9,read,1.0,1.0,0,0,,user_stop,12,7369,0
binary,3,7,write,0.0,0.0,0,0,,user_stop,17,9200,0
binary,3,9,read,1.0,1.0,0,0,,user_stop,13,7854,0
binary,3,24,write,0.0,0.0,0,0,,user_stop,18,7507,0
binary,3,29,write,0.0,0.0,0,0,,user_stop,13,7847,0
binary,3,24,write,0.0,0.0,1,0,,max_steps,20,8757,0
binary,3,2,read,1.0,1.0,0,0,,user_stop,13,5649,0
binary,3,32,write,1.0,1.0,0,0,,user_stop,15,7764,0
binary,3,12,write,0.0,0.0,0,0,,user_stop,12,5281,0
binary,3,9,read,0.0,0.0,1,0,,max_steps,20,8715,0
binary,3,2,read,0.0,0.0,1,0,,max_steps,20,10353,0
binary,3,28,none,1.0,1.0,0,0,,user_stop,10,5090,0
binary,3,24,write,1.0,1.0,0,0,,user_stop,18,8828,0
binary,3,24,write,0.0,0.0,1,0,,max_steps,20,7453,0
binary,3,44,write,0.0,0.0,1,0,,max_steps,20,7173,0
binary,3,48,read,1.0,1.0,0,0,,user_stop,12,6127,0
binary,3,2,read,1.0,1.0,0,0,,user_stop,16,5797,0
binary,3,7,write,0.0,0.0,0,0,,user_stop,17,9148,0
binary,3,12,write,1.0,1.0,0,0,,user_stop,13,6442,0
binary,3,28,none,0.0,0.0,1,0,,max_steps,20,3924,0
binary,3,4,read,1.0,1.0,0,0,,user_stop,14,5656,0
binary,3,7,write,0.0,0.0,0,0,,user_stop,17,10220,0
binary,3,44,write,0.0,0.0,1,0,,max_steps,20,11129,0
binary,3,12,write,0.0,0.0,0,0,,user_stop,17,8728,0
binary,3,47,read,1.0,1.0,0,0,,user_stop,17,6042,0
binary,3,42,write,0.0,0.0,0,0,,user_stop,18,10758,0
binary,3,34,none,0.0,0.0,0,0,,user_stop,10,9121,0
binary,3,24,write,0.0,0.0,1,0,,max_steps,20,10446,0
binary,3,2,read,0.0,0.0,1,0,,max_steps,20,6990,0
binary,3,29,write,0.0,0.0,0,0,,user_stop,14,11825,0
binary,3,34,none,1.0,1.0,0,0,,user_stop,12,8097,0
binary,3,14,write,0.0,0.0,0,0,,user_stop,17,14064,0
binary,3,42,write,0.0,0.0,1,0,,max_steps,20,10809,0
binary,3,24,write,0.0,0.0,1,0,,max_steps,20,9795,0
binary,3,14,write,1.0,1.0,0,0,,user_stop,17,14556,0
binary,3,28,none,0.0,0.0,1,0,,max_steps,20,6751,0
binary,3,44,write,0.0,0.0,1,0,,max_steps,20,11369,0
binary,3,23,write,0.0,0.0,1,0,budget,max_steps,16,16772,0
binary,3,42,write,0.0,0.0,0,0,,user_stop,19,13111,0
binary,3,38,read,1.0,1.0,0,0,,user_stop,19,9654,0
binary,3,29,write,0.0,0.0,1,0,budget,max_steps,13,16460,0
binary,3,34,none,0.0,0.0,0,0,,user_stop,15,12885,0
binary,3,44,write,0.0,0.0,1,0,,max_steps,20,12910,0
binary,3,33,write,0.0,0.0,0,0,,user_stop,16,10283,0
binary,3,42,write,0.0,0.0,1,0,,max_steps,20,14018,0
binary,3,23,write,0.0,0.0,1,0,budget,max_steps,17,16474,0
binary,3,33,write,1.0,1.0,0,0,,user_stop,19,12322,0
binary,3,23,write,1.0,1.0,0,0,,user_stop,17,16040,0
binary,3,33,write,0.0,0.0,0,0,,user_stop,16,12421,0
binary,3,29,write,0.0,0.0,0,0,,user_stop,18,14246,0
binary,3,23,write,0.0,0.0,1,0,budget,max_steps,14,16426,0
binary,3,4,read,1.0,1.0,0,0,,user_stop,16,11292,0
binary,3,33,write,0.0,0.0,1,0,,max_steps,20,11243,0
binary,3,34,none,1.0,1.0,0,0,,user_stop,17,14199,0
binary,3,29,write,0.0,0.0,1,0,budget,max_steps,15,16459,0
binary,3,42,write,0.0,0.0,0,0,,user_stop,19,15557,0
binary,3,14,write,0.0,0.0,1,0,,max_steps,20,15090,0
binary,3,23,write,0.0,0.0,1,0,budget,max_steps,13,16462,0
binary,3,14,write,0.0,0.0,1,0,budget,max_steps,18,16451,0
binary,3,14,write,0.0,0.0,1,0,budget,max_steps,17,16506,0
binary,3,33,write,0.0,0.0,1,0,,max_steps,20,14494,0
binary,3,34,none,0.0,0.0,1,0,budget,max_steps,19,16461,0
binary,3,14,write,1.0,1.0,0,0,,user_stop,17,15683,0
binary,3,33,write,0.0,0.0,1,0,budget,max_steps,17,16539,0
binary,3,42,write,0.0,0.0,1,0,budget,max_steps,19,16462,0
binary,3,23,write,0.0,0.0,1,0,budget,max_steps,17,16731,0
binary,3,34,none,0.0,0.0,1,0,budget,max_steps,16,16494,0
binary,4,47,read,0.0,0.0,0,0,,user_stop,6,1198,0
binary,4,28,none,1.0,1.0,0,0,,user_stop,4,1319,0
binary,4,28,none,1.0,1.0,0,0,,user_stop,4,1201,0
binary,4,28,none,1.0,1.0,0,0,,user_stop,5,1291,0
binary,4,28,none,1.0,1.0,0,0,,user_stop,5,2130,0
binary,4,49,read,1.0,1.0,0,0,,user_stop,5,1970,0
binary,4,3,read,1.0,1.0,0,0,,user_stop,8,1570,0
binary,4,49,read,1.0,1.0,0,0,,user_stop,6,1998,0
binary,4,7,write,0.0,0.0,0,0,,user_stop,7,2766,0
binary,4,47,read,0.0,0.0,0,0,,user_stop,7,1462,0
binary,4,49,read,1.0,1.0,0,0,,user_stop,6,1983,0
binary,4,49,read,1.0,1.0,0,0,,user_stop,6,2246,0
binary,4,47,read,0.0,0.0,0,0,,user_stop,6,1510,0
